chapter,heading,hs_code,code_format,description,duty_rate,efta,sg,usa
85,91.02,910211000001,91.02.11.00.00.01,"، ساعات يد وساعات جيب وساعات مماثلة بما فيها ساعات قياس للفترات الزمنية - Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility : : وإن اشتملت على أداة لقياس الفترات الزمنية، ً ساعات يد تعمل كهربائيا- - - With mechanical display only : Mechanical wristwatches, made of precious metal or of base metal clad with precious metal Other wristwatches with show mechanism - - With opto-electronic display only - - Other : Analog wristwatches, made of precious metals or of base metals clad with precious metal Other wrist watches with analog display - Other wrist-watches, whether or not incorporating a stop-watch facility : - - With automatic winding : Watches, self-packing, made of precious metal or of base metal clad with precious metal Other wrist watches, self-packing - - Other : Wristwatches made of precious metal or of precious metal clad with precious metal Other wristwatches, hand-packing : بوسيلة إظهار آلية فقط- مصنوعة من معادن ثمينة أو من معادن عادية مكسوة، ساعات يد بوسيلة إظهار آلية بقشرة من معادن ثمينة غيرها من ساعات يد بوسيلة إظهار آلية بوسيلة إظهار بصرية إلكترونية فقط- : غيرها- مصنوعة من معادن ثمينة أو من معادن عادية،ساعات يد بوسيلة إظهار تناظرية مكسوة بقشرة من معادن ثمينة غيرها من ساعات يد بوسيلة إظهار تناظرية",5%,,,
85,91.02,910211009999,91.02.11.00.99.99,,5%,,,
85,91.02,910212000000,91.02.12.00.00.00,,5%,,,
85,91.02,910219000001,91.02.19.00.00.01,,5%,,,
85,91.02,910219009999,91.02.19.00.99.99,,5%,,,
85,91.02,910221000001,91.02.21.00.00.01,: وإن اشتملت على أداة لقياس الفترات الزمنية، ساعات يد أخر: ) ذاتية التعبئة (أوتوماتيكية- ذاتية التعبئة مصنوعة من معادن ثمينة أو من معادن عادية مكسوة بقشرة،ساعات يد من معادن ثمينة ذاتية التعبئة،غيرها من ساعات يد : غيرها- تعمل بالتعبئة اليدوية مصنوعة من معادن ثمينة أو من معادن عادية، ساعات يد مكسوة بقشرة من معادن ثمينة تعمل بالتعبئة اليدوية،غيرها من ساعات يد,5%,,,
85,91.02,910221009999,91.02.21.00.99.99,,5%,,,
85,91.02,910229000001,91.02.29.00.00.01,,5%,,,
85,91.02,910229009999,91.02.29.00.99.99,,5%,,,
85,91.04,910400000001,91.04.00.00.00.01,"A A A A A A A A A A A A A A A - Other : - - Electrically operated - - Other : Watches of precious metal ,or of metal painted with precious metal Other watches Clocks with watch movements, excluding - Electrically operated - Other Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels. A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A Watches for machine boards Cars watches Motorcycle Watches Aircraft watches Watches for ships, boats and their similar Trains watches Other watches Other clocks. - Alarm clocks : - - Electrically operated - - Other - Wall clocks : - - Electrically operated - - Other - Other : - - Electrically operated - - Other Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time-registers, time-recorders). A A A A A A - Time-registers; time-recorders - Other Time switches with clock or watch movemet or with synchronous motor. Timing switches to control lighting circuits Timing switches for pump control Timing switches to control heating circuits and cooling A A A A A A A A A A A A Timing switches for connecting and disconnecting current for some electrical devices A A A Other Watch movements, complete and assembled. - Electrically operated : A A A - - With mechanical display only or with a device to which a mechanical display can be incorporated A A A A A A A A A A A A - - With opto-electronic display only - - Other - With automatic winding - Other Clock movements, complete and assembled. A A A A A A - Electrically operated - Other Complete watch or clock movements, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements. A A A A A A A A A A A A A A A A A A A A A A A A - Of watches : - - Complete movements, unassembled or partly assembled (movement sets) - - Incomplete movements, assembled - - Rough movements - Other Watch cases and parts thereof. - Cases of precious metal or of metal clad with precious metal - Cases of base metal, whether or not gold- or silver-plated - Other cases - Parts Clock cases and cases of a similar type for other goods of this Chapter, and parts thereof. A A A A A A A A A A A A A A A A A A A A A A A ساعات للوحات اآلالت ساعات للسيارات ساعات للدراجات النارية ساعات للطائرات ساعات للبواخر و السفن وما شابهها ساعات للقطارات غيرها من ساعات .ساعات أخر : منبهاتً تعمل كهربائيا- غيرها- : ساعات حائطً تعمل كهربائيا- غيرها- : غيرهاً تعمل كهربائيا- غيرها- -",5%,,,
85,91.04,910400000002,91.04.00.00.00.02,,5%,,,
85,91.04,910400000003,91.04.00.00.00.03,,5%,,,
85,91.04,910400000004,91.04.00.00.00.04,,5%,,,
85,91.04,910400000005,91.04.00.00.00.05,,5%,,,
85,91.04,910400000006,91.04.00.00.00.06,,5%,,,
85,91.04,910400009999,91.04.00.00.99.99,,5%,,,
85,91.05,910511000000,91.05.11.00.00.00,,5%,,,
85,91.05,910519000000,91.05.19.00.00.00,,5%,,,
85,91.05,910521000000,91.05.21.00.00.00,,5%,,,
85,91.05,910529000000,91.05.29.00.00.00,,5%,,,
85,91.05,910591000000,91.05.91.00.00.00,,5%,,,
85,91.05,910599000000,91.05.99.00.00.00,,5%,,,
85,91.06,910610000000,91.06.10.00.00.00,أجهزة تسجيل الوقت وأجهزة لقياس أو تسجيل أو تعيين الفترات الزمنية بأي ، مزودة بعدة حركة أصناف صناعة الساعة أو بمحرك تزامني (مثل، طريقة كانت .)ساعات تسجيل وقت الدوام وساعات تسجيل الوقت والتاريخ ساعات تسجيل وقت الدوام وساعات تسجيل الوقت والتاريخ غيرها-,5%,,,
85,91.06,910690000000,91.06.90.00.00.00,,5%,,,
85,91.07,910700000001,91.07.00.00.00.01,مفاتيح توقيت بعدة حركة أصناف صناعة الساعات أو بمحرك تزامني مفاتيح التوقيت للتحكم في للتحكم في دوائر اإلنارة مفاتيح التوقيت للتحكم في المضخات,5%,,,
85,91.07,910700000002,91.07.00.00.00.02,,5%,,,
85,91.07,910700000003,91.07.00.00.00.03,مفاتيح التوقيت للتحكم في دوائر التدفئة و في منشآت التبريد,5%,,,
85,91.07,910700000004,91.07.00.00.00.04,مفاتيح التوقيت لوصل و قطع التيار لبعض األجهزة الكهربائية,5%,,,
85,91.07,910700009999,91.07.00.00.99.99,غيرها,5%,,,
85,91.08,910811000000,91.08.11.00.00.00,. كاملة ومجمعة،عدة حركة ساعات اليد : ً تعمل كهربائيا بوسيلة إظهار آلية فقط أو بأداة تسمح بضم وسيلة إظهار آلية- -,5%,,,
85,91.08,910812000000,91.08.12.00.00.00,بوسيلة إظهار بصرية إلكترونية فقط- غيرها- ) ذاتية التعبئة (أتوماتيكية غيرها كاملة ومجمعة (عدا عدة حركة ساعات اليد،عدة حركة أصناف صناعة الساعات ً تعمل كهربائيا غيرها-,5%,,,
85,91.08,910819000000,91.08.19.00.00.00,,5%,,,
85,91.08,910820000000,91.08.20.00.00.00,,5%,,,
85,91.08,910890000000,91.08.90.00.00.00,,5%,,,
85,91.09,910910000000,91.09.10.00.00.00,,5%,,,
85,91.09,910990000000,91.09.90.00.00.00,,5%,,,
85,91.10,911011000000,91.10.11.00.00.00,ً غير مجمعة أو مجمعة جزئيا، عدة حركة أصناف صناعة الساعات كاملة مجمعة؛،(مجموعات لعدد الحركة)؛ عدة حركة أصناف صناعة الساعات غير كاملة .عدة حركة أصناف الساعات غير تامة الصنع : ) عدد حركة الساعات (اليد والجيب وما يماثلها) غير مجمعة أو مجمعة جزئيا ً (مجموعات لعدة الحركة، كاملة- -,5%,,,
85,91.10,911012000000,91.10.12.00.00.00,مجمعة، غير كاملة، عدة حركة ساعات- غير تامة الصنع، عدة حركة ساعات- غيرها. أظرف الساعات وأجزاؤها,5%,,,
85,91.10,911019000000,91.10.19.00.00.00,,5%,,,
85,91.10,911090000000,91.10.90.00.00.00,,5%,,,
85,91.10,911110000000,91.11.10.00.00.00,أظرف من معادن ثمينة أو من معادن عادية مكسوة بقشرة من معادن ثمينة-,5%,,,
85,91.10,911120000000,91.11.20.00.00.00,وإن كانت مطلية بالذهب أو الفضة، أظرف من معادن عادية-,5%,,,
85,91.10,911180000000,91.11.80.00.00.00,أظرف أخر أجزاء-,5%,,,
85,91.10,911190000000,91.11.90.00.00.00,,5%,,,
85,91.12,911220009999,91.12.20.00.99.99,،أظرف (علب وصناديق) للساعات وما يماثلها للبضائع األخر الداخلة في هذا الفصل . وأجزاؤها,5%,,,
85,91.12,911290000000,91.12.90.00.00.00,A للسيارات أو الطائرات أو المركبات الجوية،ساعات لوحات اآلالت وساعات مماثلة .الفضائية أو البواخر أو غيرها من وسائل النقل,5%,,,
85,91.03,910310000000,91.03.10.00.00.00,A A,5%,,,
85,91.03,910390000000,91.03.90.00.00.00,,5%,,,
85,91.04,910299009999,91.02.99.00.99.99,"أجزاء- A A ً تعمل كهربائيا غيرها- وإن وردت بزجاج أو بدون زجاج،علب وصناديق مماثلة A A Boxes and similar cases, whether or not glass or without glass - Parts Watch straps, watch bands and watch bracelets and parts thereof. - Of precious metal or of metal clad with precious metal : watches ribbons of precious metal ,or of metal painted with precious metal watches collars of precious metal ,or of metal painted with precious metal watches bracelets of precious metal ,or of metal painted with precious metal watches parts of precious metal ,or of metal painted with precious metal - Of base metal, whether or not gold- or silverplated : watches ribbons of metals, whether or not painted with gold or silver watches' collars of metals, whether or not painted with gold or silver watches bracelets of metals, whether or not painted with gold or silver A",5%,,,
85,91.04,911220000004,91.12.20.00.00.04,,5%,,,
85,91.04,910299000001,91.02.99.00.00.01,A A غيرها من ساعات بزجاج أو بدون زجاج،علب أجهزة تسجيل أوقات الدوام A A,5%,,,
85,91.04,911220000001,91.12.20.00.00.01,"Time recording devices boxes, with or without glass A A ساعات مصنوعة من معادن ثمينة أو من معادن عادية مكسوة بقشرة من معادن ثمينة",5%,,,
85,91.04,911220000002,91.12.20.00.00.02,,5%,,,
85,91.04,911220000003,91.12.20.00.00.03,,5%,,,
